ID_ATIV_ECON_ESTABELECIMENTO,DESCRICAO_CNAE_PRINCIPAL,DATA_INICIO_ATIVIDADE,IND_POSSUI_ALVARA,NOME_LOGRADOURO,NUMERO_IMOVEL,COMPLEMENTO,NOME_BAIRRO,NOME,NOME_FANTASIA,GEOMETRIA,CDB2025_Participante
15175,RESTAURANTES E SIMILARES,10-09-2001,SIM,AMERICO MARTINS DA COSTA,431,LOJA,MINASLANDIA,PAULO REIS DE BARROS,,POINT (-43.92730411183517 -19.85302132081063),Não
15178,RESTAURANTES E SIMILARES,02-07-2001,NÃO,ABILIO MACHADO,1867,LOJA 03,GLORIA,RESTAURANTE E LANCHONETE ZANETTI E MARTINS LTDA.,,POINT (-44.00453334998897 -19.9014363871317),Não
15179,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",09-12-1997,NÃO,EXPEDICIONARIO CELSO RACIOPPI,584,,OURO PRETO,BAR E LANCHONETE GANGULINO'S LTDA,,POINT (-43.98268230871694 -19.864804029123558),Não
15987,RESTAURANTES E SIMILARES,15-06-2000,SIM,DORES DO INDAIA,409,,SANTA TEREZA,ESTACAO PARADA DO CARDOSO PIZZARIA E RESTAURANTE LTDA,,POINT (-43.910525184460425 -19.915881039630133),Não
15989,RESTAURANTES E SIMILARES,20-11-2002,SIM,FERNANDES TOURINHO,503,ANDAR 2,SAVASSI,BERILO SAVASSI LTDA,,POINT (-43.939366222574264 -19.93862959297814),Não
14858,RESTAURANTES E SIMILARES,15-06-1999,SIM,BR TREZENTOS E CINQUENTA E SEIS,3049,"LOJA: 68-69 OP,",BELVEDERE,RESTAURANTE TRATTORIA GRILL II LTDA,,POINT (-43.946199330005754 -19.974552965498773),Não
15242,RESTAURANTES E SIMILARES,01-10-2002,SIM,ANEL RODOVIARIO CELSO MELLO AZEVEDO,28500,LOJA 01,JARDIM VITORIA,COMERCIAL LINS & GUEDES LTDA,,POINT (-43.876000533541166 -19.840380032137116),Não
15904,RESTAURANTES E SIMILARES,06-05-2002,SIM,AMAZONAS,717,LOJA 02,CENTRO,EXPRESSA GULA RESTAURANTE E LANCHONETE LTDA,EXPRESSA GULA,POINT (-43.941209202086 -19.920736428920094),Não
14910,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",05-07-2002,NÃO,DOS CAETES,15,LOJA 01,CENTRO,BREGUEZ BAR LTDA,,POINT (-43.934239966203016 -19.917656579261216),Não
16009,RESTAURANTES E SIMILARES,10-07-2002,SIM,MATO GROSSO,960,LOJA 05,SANTO AGOSTINHO,DUCARMO & FRANCO SELF SERVICE LTDA,DUCARMO SELF SERVICE LTDA,POINT (-43.94905024684687 -19.926573592596313),Não
16013,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",01-04-2001,NÃO,CAMBE,681,,COQUEIROS,DEOCLIDES VIEIRA DE PAULA,,POINT (-44.023558504514995 -19.90206796369955),Não
15279,RESTAURANTES E SIMILARES,12-08-2002,SIM,CLAUDIO MANOEL,463,LOJA 4,SAVASSI,TEIXEIRA MENDES REFEICOES E LANCHES LTDA,GRAOS DA TERRA,POINT (-43.92962617860403 -19.934474011543113),Não
15837,RESTAURANTES E SIMILARES,06-03-2001,NÃO,CAXAMBU,37,,LAGOINHA,DODORA RESTAURANTE E LANCHONETE LTDA,,POINT (-43.94534828812448 -19.906133942514607),Não
14945,RESTAURANTES E SIMILARES,01-07-1994,NÃO,COBRE,200,,CRUZEIRO,EMERSON NOGUEIRA MENDES,ALIMENDES,POINT (-43.92475216610917 -19.943772583742096),Não
15313,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",21-12-2000,SIM,ALCIDES LOBO,45,,JOAO PINHEIRO,BAR TRADICAO DO PEIXE LTDA,,POINT (-43.99405878068019 -19.92967800384863),Não
15342,RESTAURANTES E SIMILARES,09-04-2001,NÃO,PADRE TIAGO DE ALMEIDA,311,LOJA A,CAMARGOS,ELIZABETE PEREIRA DA SILVA - CPF 796.721.086-72,,POINT (-44.0229767155568 -19.93920650567886),Não
15851,RESTAURANTES E SIMILARES,11-08-2003,NÃO,AGGEO PIO SOBRINHO,420,LOJA 10,BURITIS,ORGANIZACAO BAETA E MARIANI LTDA,PIZZA-CREK,POINT (-43.97735298996975 -19.976564924809896),Não
15940,RESTAURANTES E SIMILARES,28-03-2003,SIM,SENADOR LIMA GUIMARAES,531,,OLHOS D'AGUA,RESTAURANTE PAZZANESE E ELIAS LTDA,RESTAURANTE MESA DE MINAS,POINT (-43.959072495185765 -19.97149516962099),Não
14699,RESTAURANTES E SIMILARES,20-04-2001,SIM,OLEGARIO MACIEL,283,,CENTRO,CAFETERIA E LANCHONETE MINEIRO LTDA,BANQUETE MINEIRO,POINT (-43.94345331129793 -19.917207740652373),Não
15031,RESTAURANTES E SIMILARES,08-11-1999,SIM,DO CONTORNO,1468,,FLORESTA,SALADA E CIA SELF SERVICE LTDA,BONECA DE LILI,POINT (-43.92976508572383 -19.913598126317215),Não
13382,RESTAURANTES E SIMILARES,24-07-2002,SIM,PARU,1067,,NOVA FLORESTA,EM 2 BAR E RESTAURANTE LTDA,,POINT (-43.935320051110494 -19.889541886144855),Não
13394,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",01-06-1999,NÃO,BARAO HOMEM DE MELO,4317,,ESTORIL,JACKIE TEQUILA BAR E RESTAURANTE LTDA,,POINT (-43.95475674690919 -19.966229441533805),Não
13717,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",01-02-2002,SIM,DA BAHIA,2652,,LOURDES,EDDIE LTDA,EDDIE FINE BURGUERS,POINT (-43.9412131252852 -19.938233919492088),Não
13777,RESTAURANTES E SIMILARES,01-09-2001,SIM,BERNARDO GUIMARAES,2394,LOJA BG41,SANTO AGOSTINHO,CARNES E SALADAS DIAMOND MALL LTDA,,POINT (-43.94719557568853 -19.927573879067353),Não
14472,RESTAURANTES E SIMILARES,11-09-2001,SIM,SAPUCAI,429,"ANDAR: 3,",FLORESTA,DELLICIAS DA VILLA LTDA,,POINT (-43.93254733321821 -19.917491285095092),Não
13456,RESTAURANTES E SIMILARES,06-08-2002,SIM,OLEGARIO MACIEL,1600,LOJA BG 71,SANTO AGOSTINHO,SP BELO HORIZONTE- 2002 BAR E RESTAURANTE LTDA,,POINT (-43.94682423266703 -19.928218807396163),Não
13476,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",11-12-2000,NÃO,JUNO,365,,GLORIA,MARIA DAS GRACAS TAVARES MALTA,,POINT (-44.003727883428866 -19.91179531551687),Não
13496,RESTAURANTES E SIMILARES,19-03-2001,SIM,TOMAZ GONZAGA,593,,LOURDES,DARTA LTDA,D'ARTAGNAN,POINT (-43.94464444501944 -19.932104185492538),Não
13823,RESTAURANTES E SIMILARES,02-06-2015,SIM,ALVARENGA PEIXOTO,1207,LOJA 01,SANTO AGOSTINHO,NATUREBA PRODUTOS ALIMENTICIOS LTDA.,ALVARENGA GLUTEN FREE,POINT (-43.95064178824508 -19.929334694670676),Não
14187,RESTAURANTES E SIMILARES,15-10-2002,SIM,DAS CONSTELACOES,143,LOJA 5,SANTA LUCIA,CYBUS COMERCIO LTDA,BELLA VENEZIA,POINT (-43.94648329054377 -19.961283700195477),Não
14191,RESTAURANTES E SIMILARES,14-12-2001,SIM,DOS CANOEIROS,261,,SANTA MONICA,EDSON QUINTINO ALVES,,POINT (-43.97707711606977 -19.82857354908324),Não
13504,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",18-10-2001,NÃO,DOM JOAO VI,1601,LOJA 01,PALMEIRAS,LUIZ CARLOS DA SILVA - BAR,,POINT (-43.98009311040936 -19.970192886805403),Não
14499,RESTAURANTES E SIMILARES,11-05-2001,SIM,ANORI,5,,SAO GABRIEL,GLAUCIA SOUZA FRANCO,RESTAURANTE LILEGAL,POINT (-43.91726636773903 -19.855239329222517),Não
13889,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",23-10-2002,SIM,MONTES CLAROS,1112,LOJA 03,ANCHIETA,ITAPEMA COMERCIAL LTDA,BOTEQUIM ROLA PAPO,POINT (-43.926140743798975 -19.948246608359785),Não
13896,RESTAURANTES E SIMILARES,01-02-2002,SIM,LUIZ PAULO FRANCO,420,"LOJA: 06-07,",BELVEDERE,RTM REFEICOES LTDA,,POINT (-43.941531118168804 -19.9744696933169),Não
14629,RESTAURANTES E SIMILARES,05-04-2001,SIM,DO URUGUAI,719,,SION,SION ALIMENTACAO LTDA,,POINT (-43.93117631753931 -19.952319662590856),Não
14280,RESTAURANTES E SIMILARES,22-11-2001,NÃO,GETULIO VARGAS,823,,SAVASSI,ORGANIZACAO BERSAN PEREIRA LTDA,,POINT (-43.93110682171321 -19.935868976676755),Não
14510,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",20-06-2002,NÃO,MALVA ROSA,185,,JULIANA,MARIA DAS GRACAS MOREIRA,,POINT (-43.940836627626105 -19.811661881213034),Não
13600,RESTAURANTES E SIMILARES,15-01-2002,SIM,LUIZ PAULO FRANCO,721,,BELVEDERE,GRACILIANO PAES LTDA,,POINT (-43.942646717515636 -19.975040524911556),Não
14297,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",01-02-2001,NÃO,JEQUITINHONHA,860,,ALTO VERA CRUZ,BYE BAR BRASIL LTDA,,POINT (-43.89320992266712 -19.91370408125903),Não
14569,RESTAURANTES E SIMILARES,01-04-2003,SIM,CURITIBA,2069,LOJA 101,LOURDES,BOI LOURDES COMERCIO LTDA,,POINT (-43.94450003934676 -19.93087277310486),Não
13629,RESTAURANTES E SIMILARES,01-07-2000,SIM,MARCOS ANTONIO CAVANIS,60,,BRAUNAS,GUERRA ALIMENTACAO LTDA,,POINT (-44.00627599996166 -19.850161037441215),Não
14341,RESTAURANTES E SIMILARES,10-01-2003,SIM,DOS GOITACAZES,376,"SLJ,",CENTRO,RESTAURANTE KEROBIS LTDA,COZINHA MINEIRA,POINT (-43.940546944069396 -19.922470656962457),Não
13328,RESTAURANTES E SIMILARES,20-06-2002,SIM,CARANDAI,840,,SANTA EFIGENIA,ALANE & CARVALHO COMERCIO LTDA,DONNA MARGHERITA,POINT (-43.93024674188708 -19.92753312206059),Não
13996,RESTAURANTES E SIMILARES,27-02-2002,SIM,CAMPOS SALES,380,LOJA 03,CALAFATE,CALIVAIS COMERCIAL LTDA,JAO BAR,POINT (-43.976586465391065 -19.92724045372111),Não
13677,RESTAURANTES E SIMILARES,08-05-1992,SIM,AFONSO PENA,3745,,SERRA,SORITAL COMERCIO DE ALIMENTOS LTDA,,POINT (-43.92352147559472 -19.943095687765403),Não
13709,RESTAURANTES E SIMILARES,01-08-2002,SIM,DOS HANGARES,11,,AEROPORTO,ENSA SERVICOS DE ALIMENTACAO LTDA,HANGAR GOURMET,POINT (-43.962035262923635 -19.84472558132425),Não
207908,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",08-02-2019,NÃO,PROFESSORA GABRIELA VARELA,211,LOJA,FLORAMAR,MARIO VIEIRA LEITE 00186194609,,POINT (-43.93044330861758 -19.834351702426066),Não
205000,RESTAURANTES E SIMILARES,14-01-2019,NÃO,FLAVIO DOS SANTOS,335,APT 101,FLORESTA,GUILHERME DRUMMOND DE ALMEIDA 11311678646,DRUMMOND PIZZA,POINT (-43.92547404550478 -19.91371194021594),Não
205968,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",22-01-2019,NÃO,ALOISIO DE AZEVEDO,59,,SANTA MONICA,MARLI DE FATIMA PEREIRA SILVA 88401049687,TONINHO'S BAR E MERCEARIA,POINT (-43.97534130962314 -19.820220616052033),Não
206295,RESTAURANTES E SIMILARES,24-01-2019,SIM,DO LEBLON,8,,URCA,18.907.326 RAQUEL DIAS FAGUNDES,,POINT (-44.014886063718805 -19.87026773804794),Não
78157,RESTAURANTES E SIMILARES,05-07-2013,NÃO,DOM VICOSO,368,,PADRE EUSTAQUIO,ANA LUISA MARZANO DOLABELLA 03280678650,,POINT (-43.97356847554055 -19.919576274023743),Não
78159,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",05-07-2013,NÃO,BRIGADEIRO EDUARDO GOMES,660,LOJA 03,DOM BOSCO,LUIZ JOVITO DO SANTOS LANCHONETE,SANDUBAO LANCHES,POINT (-44.00224079660867 -19.908964310536973),Não
79078,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",01-08-2013,NÃO,ANTONIO MARIANO DE ABREU,495,LOJA A,PAULO VI,SALVADOR FRANCISCO DOS SANTOS 04940186822,,POINT (-43.89456508806654 -19.841891403529015),Não
78508,RESTAURANTES E SIMILARES,16-07-2013,SIM,DOS OTONI,710,,SANTA EFIGENIA,DANIEL ARAUJO FREITAS,POMAR DO ACAI RESTAURANTE E LANCHONETE,POINT (-43.926961838193584 -19.925794309097018),Não
79087,RESTAURANTES E SIMILARES,02-08-2013,SIM,DOUTOR CRISTIANO REZENDE,2650,LOJA A,ARAGUAIA,RESTAURANTE FL LTDA,RESTAURANTE SABOR DE MINAS,POINT (-43.99841858341592 -19.989930112097163),Não
78517,RESTAURANTES E SIMILARES,16-07-2013,NÃO,DO MARINHOS,58,LOJA A,NOVA SUISSA,MARIA DE FATIMA PEREIRA COUTO 76197336634,,POINT (-43.97238124506029 -19.927542376736206),Não
78529,RESTAURANTES E SIMILARES,16-07-2013,SIM,CRISTIANO MACHADO,1950,"LOJA: 46 A,",CIDADE NOVA,UM TREM NA CHAPA RESTAURANTE LTDA,UM TREM NA CHAPA,POINT (-43.928558448372186 -19.890459540727374),Não
78530,RESTAURANTES E SIMILARES,10-11-2015,SIM,CRISTIANO MACHADO,1950,LOJA 132 PAVMTO2,CIDADE NOVA,UM TREM NA CHAPA RESTAURANTE LTDA,UM TREM NA CHAPA,POINT (-43.928558448372186 -19.890459540727374),Não
78200,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",08-07-2013,NÃO,SERVIDAO UM,45,,VALE DO JATOBA,18.443.654 MARINA DANIELE DUQUE ANDRADE,,POINT (-44.04261990204606 -20.005117605084582),Não
78784,RESTAURANTES E SIMILARES,24-07-2013,SIM,ANTONIO ABRAHAO CARAM,900,LOJA B,SAO JOSE,FARROUPILHA STEAK HOUSE LTDA,,POINT (-43.96966981694327 -19.862514257918104),Não
78788,RESTAURANTES E SIMILARES,24-07-2013,NÃO,ITAJUBA,913,"LOJA: 03,",FLORESTA,A P DOS SANTOS,RESTAURANTE MANGUEIRA,POINT (-43.92891247757717 -19.908543200607433),Não
79109,RESTAURANTES E SIMILARES,02-08-2013,NÃO,JULIO RODRIGUES DE MIRANDA,140,,CONFISCO,MARIA DOS ANJOS OLIVEIRA 81400721687,,POINT (-44.021111163671996 -19.86585806201273),Não
78551,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",17-07-2013,NÃO,FERREIRA,362,LOJA,EYMARD,LUIZ EUSTAQUIO DA SILVA 61128368668,,POINT (-43.91443543833246 -19.859620360842893),Não
78599,RESTAURANTES E SIMILARES,18-07-2013,SIM,PONTA GROSSA,36,LOJA 2,ARAGUAIA,18.511.566 JOSE MAURICIO BEBIANO,,POINT (-43.997689123985424 -19.988961887240777),Não
78601,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",18-07-2013,NÃO,WALDOMIRO LOBO,370,,GUARANI,FRANGO DO ZE OMAR LTDA,,POINT (-43.92222310045677 -19.84486595353747),Não
78612,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",18-07-2013,NÃO,DOMINGOS DE SOUZA BASTOS,49,,MARILANDIA,JOSE LUIZ FERNANDES BARBOSA 79522343668,,POINT (-44.04702155913014 -19.99922465537743),Não
78613,RESTAURANTES E SIMILARES,18-07-2013,NÃO,CACATUA,422,,FLAVIO MARQUES LISBOA,DOMINGOS BONIFACIO DAS MERCES 48199850604,,POINT (-44.00012334146269 -19.99509528798466),Não
79314,RESTAURANTES E SIMILARES,08-08-2013,NÃO,DO CONTORNO,1550,"LOJA: 01,",FLORESTA,ODEON LANCHES & RESTAURANTE LTDA,ODEON LANCHES,POINT (-43.92898342507327 -19.913798708309717),Não
79327,RESTAURANTES E SIMILARES,08-08-2013,NÃO,JOSE BENJAMIM DE CASTRO,70,,CAMPO ALEGRE,SANDRA MARIA DE MATOS 40169987191,,POINT (-43.946146662383086 -19.832653278505592),Não
78295,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",10-07-2013,NÃO,RIO BRANCO,207,LOJA A,LAGOINHA LEBLON,DALVA MELO DA SILVA 83621415653,,POINT (-43.994808698937625 -19.80479792918475),Não
79166,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",05-08-2013,NÃO,DOS ALAMOS,179,,PARQUE SAO JOSE,FREDERICO PORTO BARBOSA 04584673675,,POINT (-43.97778279350109 -19.96093317671024),Não
78639,RESTAURANTES E SIMILARES,19-07-2013,SIM,CAMBUQUIRA,1495,,CARLOS PRATES,MARIA MINEIRA RESTAURANTE E LANCHONETE LTDA,,POINT (-43.96898047570491 -19.911870424927788),Não
78647,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",19-07-2013,NÃO,BARRETOS,389,LOJA 01,MARIQUINHAS,JOSE RICARDO ARAUJO LIMA 11111342865,,POINT (-43.941188565043895 -19.813027904242958),Não
78319,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",10-07-2013,NÃO,GERALDO FERREIRA DE ABREU,40,LETRA A,JARDIM GUANABARA,CLAUDIA REGINA DE CARVALHO 69878820610,,POINT (-43.93511058639511 -19.825716688059973),Não
78911,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",29-07-2013,SIM,JOAO ROLLA FILHO,292,,DIAMANTE,CLAYTON MARCIO DE OLIVEIRA 03131150602,,POINT (-44.02230636669216 -19.995437708724825),Não
79239,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",06-08-2013,NÃO,PAPA HONORIO III,385,,OURO MINAS,MARTA APARECIDA VIANA DE ABREU 04431641696,,POINT (-43.906022737627175 -19.846695507846935),Não
78666,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",21-07-2013,NÃO,BARAO DE COROMANDEL,615,,SAO TOMAZ,FABRICIO CAIO ROMANO 06579629614,,POINT (-43.9490749368249 -19.845098395427456),Não
78346,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",11-07-2013,NÃO,ITAQUERA,1327,,GRACA,RENATO BATISTA DE SOUZA 76997200672,,POINT (-43.929944202318985 -19.90082698266907),Não
78925,RESTAURANTES E SIMILARES,29-07-2013,SIM,SENADOR LEVINDO COELHO,4852,LOJA A,INDEPENDENCIA,PIZZARIA DO PRETO LTDA,PIZZARIA DO PRETO,POINT (-44.0289547307695 -20.017842087048326),Não
78926,RESTAURANTES E SIMILARES,29-07-2013,NÃO,MARMORE,787,LOJA,SANTA TEREZA,MOACIR JOSE DA COSTA 42033080110,,POINT (-43.91503747210586 -19.91702270841137),Não
79174,RESTAURANTES E SIMILARES,05-08-2013,NÃO,MANOEL SALLES BARBOSA,65,LOJA 03,CARDOSO,L M EMPREENDIMENTOS COMERCIAIS LTDA,JEF BAR,POINT (-44.00806829545073 -19.997084854552398),Não
78710,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",22-07-2013,SIM,MARIANO PROCOPIO,820,LOJA,JOAO PINHEIRO,18.529.609 ANGELA LOPES CARDOSO COSTA,,POINT (-43.9995644021954 -19.926838621830765),Não
79252,RESTAURANTES E SIMILARES,07-08-2013,NÃO,JOAQUIM ABEL COELHO,55,LOJA 01,MANTIQUEIRA,DIEGO PEREIRA SANTOS 11167803647,RESTAURANTE E LANCHONETE MAOS DE MINAS,POINT (-43.98224861010209 -19.784374512620197),Não
79259,RESTAURANTES E SIMILARES,07-08-2013,NÃO,OLEGARIO MACIEL,1276,LOJA 1,SANTO AGOSTINHO,SAULO DOS SANTOS 02672135657,,POINT (-43.946030849106236 -19.92532298930578),Não
78399,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",12-07-2013,NÃO,DAS CANARIAS,651,,SANTA AMELIA,JS COMERCIO BURGER LTDA,J'S FINE BURGER,POINT (-43.97241253864023 -19.843813700481906),Não
78756,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",23-07-2013,NÃO,FURQUIM WERNECK,1304,,TUPI B,HUDSON TADEU ZENATELI 00643762655,,POINT (-43.92011961249932 -19.83192887546886),Não
79017,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",31-07-2013,SIM,SILVA LOBO,1813,"LOJA: 11 E 12,",GRAJAU,C&W COMERCIAL LTDA,CARECA ESPETINHOS,POINT (-43.96718016197547 -19.94013643768472),Não
79018,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",31-07-2013,NÃO,VINHEDO,60,,ITAIPU,ADEMAR LUIZ MOREIRA DE OLIVEIRA 00544859677,,POINT (-44.05042167349367 -19.994538994831622),Não
78435,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",12-07-2013,NÃO,JEQUITINHONHA,53,,ALTO VERA CRUZ,SILVIA VILACA DE CASTRO MARCELINO 00495622664,,POINT (-43.89489774610883 -19.905717274087706),Não
79275,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",07-08-2013,SIM,TRES PONTAS,722,LOJA 01,CARLOS PRATES,LM BAR E LANCHONETE LTDA,,POINT (-43.96148027863164 -19.91069155062346),Não
79054,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",01-08-2013,NÃO,IZABEL GLANSMAN,79,,MONTE AZUL,ELIZABETH FATIMA DA CRUZ FERREIRA 64197557604,,POINT (-43.89124259033491 -19.817940309107033),Não
77548,RESTAURANTES E SIMILARES,18-06-2013,SIM,SILVA LOBO,1773,LOJA 02,GRAJAU,SUSHI UP SILVA LOBO LTDA,SUSHI UP SILVA LOBO,POINT (-43.96748071747404 -19.939804951377475),Não
77889,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",28-06-2013,NÃO,DOS COMANCHES,717,,UNIVERSO,SEBASTIAO FERREIRA DOS SANTOS 39203786600,,POINT (-43.98294194156114 -19.828261087973512),Não
76908,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",25-05-2013,NÃO,TRES MARIAS,145,,MIRAMAR,CLAUDIA REGINA MOREIRA ANTUNES 03282024606,,POINT (-44.012054696638934 -19.994550302397833),Não
77599,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",17-06-2013,NÃO,LAMIM,19,LOJA,CASA BRANCA,MARCO AURELIO DA SILVA MATOS 19861834672,,POINT (-43.88812317820351 -19.902310703105442),Não
77932,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",01-07-2013,NÃO,BRASIL,1582,LETRA A,BOA VIAGEM,EUGENIO RODRIGUES MUCUTA 46532218634,,POINT (-43.93363453604668 -19.930665504987832),Não
78098,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",04-07-2013,NÃO,CIRILO GASPAR DE ARAUJO,280,,APARECIDA SETIMA SECAO,18.426.043 ARLINDA APARECIDA ABREU,,POINT (-43.9618156036176 -19.892615268876156),Não
77295,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",08-06-2013,NÃO,PADRE EUSTAQUIO,214,,CARLOS PRATES,JOSE ROBERTO FONTES DE MIRANDA 75101874604,,POINT (-43.95614659123265 -19.914516277053725),Não
77651,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",19-06-2013,NÃO,PAULO TIMOTEO NASCIMENTO,98,LOJA,SANTA CRUZ,LEILA APARECIDA SILVANO 35472472687,,POINT (-43.94726930351019 -19.879452300516878),Não
77317,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",10-06-2013,SIM,ANTONIO ABRAHAO CARAM,970,"LOJA: 01,",SAO JOSE,CAMPOS E SANTOS LANCHONETE LTDA,,POINT (-43.97044302416067 -19.86282259690048),Não
78053,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",06-09-2022,SIM,DA PATAGONIA,644,"LOJA:02,",SION,COM BEBIDAS ALIMENTOS E UTENSILIOS LTDA,,POINT (-43.93751189430375 -19.959368088304327),Não
77017,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",29-05-2013,NÃO,NENEM LARA ROCHA,299,ANDAR 2,SERRA VERDE,BROTHERS PUB BEER EMPREENDIMENTOS LTDA,BROTHERS PUB BEER,POINT (-43.955735906961145 -19.7997799986947),Não
77037,RESTAURANTES E SIMILARES,31-05-2013,NÃO,SANTA CEIA,61,LOJA,JARDIM SAO JOSE,IVANI MARIA FIRMO 03373534682,,POINT (-43.99449335332325 -19.90278570882702),Não
78012,RESTAURANTES E SIMILARES,03-07-2013,SIM,MARILIA DE DIRCEU,161,,LOURDES,GILBERTO SEBASTIAO DA SILVA,BALAIO,POINT (-43.94625408761137 -19.934753752212064),Não
